Taxon,Cluster
SRR11152752,31
SRR3661426,31
SRR11152440,31
SRR7175899,31
SRR7183760,31
ERR433939,31
SRR7183782,31
SRR8725322,31
ERR505790,31
ERR433561,31
SRR11141683,31
SRR11152774,31
SRR11152823,31
ERR433535,31
SRR7175758,31
SRR7184134,31
ERR434013,31
SRR7176325,31
SRR3661602,31
SRR7176453,31
SRR3663342,31
ERR449255,31
ERR326494,31
ERR586396,31
SRR7190170,31
SRR11152572,31
SRR8725690,31
SRR8722568,31
SRR11141852,31
SRR7175942,31
SRR8725200,31
SRR3662372,31
SRR8725308,31
SRR7183450,31
SRR3663123,31
SRR11141595,31
SRR11152376,31
SRR3661489,31
SRR7175766,31
ERR505747,31
SRR3660569,31
SRR3663049,31
SRR7175790,31
ERR425427,31
ERR425418,31
SRR11141140,31
SRR11141295,31
SRR11152278,31
ERR433778,31
ERR425419,31
ERR433513,31
SRR2072369,31
SRR11152766,31
ERR326446,31
ERR433624,31
SRR8726353,31
ERR742638,31
SRR11141291,31
SRR7176073,31
SRR7183389,31
SRR7175889,31
SRR7176233,31
SRR8725374,31
ERR505756,31
SRR11141533,31
SRR11152374,31
SRR2072265,31
SRR8725002,31
SRR7175964,31
ERR505738,31
SRR2072370,31
SRR7183224,31
SRR7176652,31
SRR11152370,31
SRR8725733,31
SRR11152623,31
SRR3661661,31
SRR3661389,31
SRR8722555,31
SRR11152579,31
ERR326588,31
SRR7176514,31
SRR7183548,31
ERR326444,31
SRR8722413,31
SRR7183669,31
SRR11141799,33
SRR11141017,33
SRR3662752,33
SRR7176566,33
SRR3661997,33
SRR11130708,33
SRR8725499,33
SRR11141580,33
SRR11130327,33
SRR7176262,33
SRR8726534,33
SRR7183332,33
SRR7184199,33
SRR8722814,33
SRR8726387,33
SRR7183289,33
SRR3661919,33
SRR11141280,33
SRR11141127,33
SRR7184081,33
SRR3663354,33
SRR11141642,33
ERR505769,33
SRR3663349,33
SRR7176296,33
SRR7190348,33
SRR3662137,33
SRR8722088,33
SRR8722694,33
SRR3661226,33
SRR11141290,33
SRR8725253,33
SRR7176303,33
SRR7176511,33
SRR11141019,33
SRR11130126,33
SRR11152910,33
SRR7190019,33
SRR7190339,33
SRR8721955,33
SRR8725796,33
SRR7183362,33
SRR8722377,33
SRR11130778,33
SRR3661459,33
SRR11153034,33
SRR11141060,33
SRR11130073,33
SRR11130384,33
SRR8726392,33
SRR8721980,33
SRR11153027,33
SRR3663450,33
SRR7183350,33
SRR7183801,33
SRR7183514,33
SRR3661380,33
SRR8725919,33
SRR11141531,33
SRR8725849,33
SRR3662816,33
SRR8726311,33
SRR7190418,33
SRR8722574,33
SRR8726139,33
SRR8725853,33
ERR501472,33
SRR7183618,33
SRR3663456,33
SRR8725869,33
SRR3662140,33
SRR11130503,33
SRR11141828,33
SRR7190577,33
SRR7176576,33
SRR8721868,33
SRR8726626,33
SRR3661935,33
SRR8726096,33
SRR8722753,33
SRR7176648,33
SRR11141420,33
SRR7172176,33
SRR8726701,33
SRR7183409,33
SRR8722766,33
SRR8725859,33
SRR7190163,33
SRR11152593,33
SRR7176346,33
SRR11152311,33
SRR8722106,33
SRR11130445,33
SRR11130228,33
SRR3662133,33
SRR3661796,33
SRR7184139,33
SRR11152324,33
SRR8722608,33
SRR11141765,33
SRR2072359,33
SRR8726174,33
SRR3661621,33
SRR8722280,33
SRR8726464,33
SRR3661347,33
ERR501467,33
SRR3662056,33
SRR8726175,33
SRR11152391,33
SRR8722344,33
SRR8725747,33
SRR7183600,33
SRR8722124,33
SRR3662147,33
SRR7176632,33
SRR7175974,33
SRR11152987,33
SRR8725589,33
SRR8721912,33
SRR3662718,33
SRR11152603,33
SRR3662944,33
SRR7190470,33
SRR8725949,33
SRR8722813,33
SRR8725230,33
SRR11130433,33
SRR3663096,33
ERR326447,33
SRR8725827,33
SRR7189761,33
SRR7183905,33
SRR7190218,33
SRR3663328,33
ERR586388,33
ERR876445,33
SRR8726441,33
SRR3661725,33
SRR2072296,33
SRR3661766,33
SRR11140916,33
SRR11141021,33
SRR11141611,33
SRR8725923,33
SRR7183547,33
SRR7190644,33
SRR7190460,33
SRR3663176,33
SRR7176278,33
SRR7183326,33
SRR7183593,33
SRR11141449,33
SRR8726716,33
SRR8725434,33
SRR3662976,33
SRR11141405,33
SRR11130467,33
SRR7176633,33
SRR3662742,33
SRR7176335,33
SRR8725763,33
SRR8725854,33
SRR8725831,33
SRR7172166,33
SRR8721905,33
SRR7175932,33
SRR7176658,33
SRR3661601,33
SRR7176204,33
SRR7183537,33
SRR7176161,33
SRR7175833,33
SRR3663576,33
SRR8722537,33
SRR8722146,33
SRR11152912,33
SRR7190243,33
SRR8726374,33
SRR11129920,33
SRR8722002,33
SRR11140985,33
SRR11141372,33
SRR7183674,33
SRR7183638,33
SRR7190080,33
SRR8722519,33
SRR11152821,33
SRR2072358,33
SRR3662785,33
SRR8726123,33
SRR11153025,33
SRR7183906,33
SRR8725760,33
SRR7183823,33
SRR8722819,33
SRR8722525,33
SRR8726030,33
SRR8725748,33
SRR8725835,33
SRR8726113,33
SRR11140977,33
SRR11152908,33
ERR876478,33
SRR11141024,33
SRR11152657,33
SRR8725151,33
SRR3662317,33
SRR7183597,33
SRR8726302,33
SRR11130111,33
SRR3661447,33
SRR7175733,33
SRR11141786,33
SRR8725333,33
SRR7183543,33
SRR8726085,33
SRR8722361,33
SRR11130108,33
SRR11130828,33
SRR7184005,33
SRR3662413,33
SRR7190293,33
SRR2072336,33
SRR3661290,33
SRR7175803,33
SRR8725023,33
SRR8725620,33
SRR8725799,33
SRR3662387,33
SRR7183925,33
SRR7183926,33
ERR505854,33
SRR7183269,33
SRR11141790,33
SRR3661195,33
SRR3663385,33
SRR7176616,33
SRR11130470,33
SRR8726522,33
SRR7175957,33
SRR7190586,33
SRR3661584,33
SRR7175698,33
SRR3661475,33
SRR7190537,33
SRR7175690,33
SRR8725263,33
SRR7176258,33
ERR505872,33
SRR7175805,33
SRR8725171,33
SRR8725338,33
SRR3661456,33
SRR7183507,33
SRR8722442,33
SRR11141781,33
SRR7175948,33
SRR11141647,33
SRR7183285,33
SRR3661266,33
SRR11141641,33
SRR3663276,33
SRR3661972,33
SRR7190332,33
SRR3663257,33
SRR8726609,33
SRR11129979,33
SRR3663234,33
SRR3663616,33
SRR7176056,33
SRR3662939,33
SRR7183902,33
SRR8725312,33
SRR7176617,33
SRR8725844,33
SRR7175923,33
SRR2072270,33
SRR7176285,33
SRR3661280,33
SRR7190309,33
ERR505760,33
SRR11130907,33
SRR8722565,33
SRR7176428,18
SRR3662078,18
SRR7189958,68
SRR7189786,68
SRR8722692,68
SRR3662357,68
SRR3662812,68
SRR7175898,68
SRR3661695,68
SRR11141511,68
SRR3662073,68
SRR8726363,68
SRR11130118,68
SRR7190480,68
SRR3662975,68
SRR11152856,68
SRR8725623,68
SRR3661707,68
SRR4242878,68
SRR3661724,68
SRR11130026,68
SRR7184186,68
SRR3663562,68
SRR8726059,68
SRR7189951,68
SRR7189984,68
SRR3660621,68
SRR11152650,68
SRR3662464,68
SRR11152765,68
SRR3662101,68
SRR2072215,68
SRR3663173,68
SRR3662313,68
SRR11141567,68
SRR8722351,68
SRR3663564,68
SRR8725813,68
SRR4242939,68
SRR4242941,68
SRR5168100,68
SRR5168085,68
SRR7189854,68
SRR4242861,68
SRR11130679,68
SRR8726120,68
SRR4242940,68
SRR5168069,68
SRR11130818,68
SRR11141177,68
SRR8722261,68
SRR3662195,68
SRR5168075,68
SRR8725142,68
SRR3661842,68
SRR3662132,68
SRR4242938,68
SRR3663046,68
SRR5168066,68
SRR4242869,68
SRR11130602,68
SRR8722335,68
SRR8726309,68
SRR11130488,68
SRR11141398,68
SRR5168092,68
SRR8726645,68
SRR8726092,68
SRR11141696,68
SRR3663040,68
SRR4242996,68
SRR8726467,68
SRR3663452,68
SRR8721931,68
SRR3663270,68
SRR4242870,68
SRR3661444,68
SRR8725588,68
SRR7190499,68
ERR586395,68
SRR7184099,68
SRR7190495,68
SRR7176606,68
SRR3661554,68
SRR3661641,68
SRR8722191,68
SRR8725389,68
SRR3661798,68
SRR8726256,68
SRR3662787,68
SRR7190650,68
SRR8722273,68
SRR3663352,68
SRR5168067,68
SRR8725248,68
SRR3660625,68
SRR4242942,68
SRR8722460,68
SRR11140939,68
SRR2072310,68
SRR4242876,68
SRR11141190,68
SRR8725697,68
SRR7189489,68
SRR8722642,68
SRR3661341,68
SRR3662037,68
SRR7183842,68
SRR4242943,68
SRR8726432,68
SRR11130578,68
SRR3662982,68
SRR5168077,68
SRR8726180,68
SRR4242936,68
SRR11130038,68
SRR11141755,68
SRR8722520,68
SRR7190203,68
SRR3663087,68
SRR7184132,68
SRR11141391,68
SRR8725409,68
SRR3661511,68
SRR3661625,68
SRR8722056,68
SRR4242995,68
SRR8722247,68
SRR8725165,68
SRR5168073,68
SRR11130734,68
SRR4242935,68
SRR7189974,68
SRR8725034,68
SRR8722192,68
SRR8722308,68
SRR3661487,68
SRR3663155,68
SRR3661197,68
SRR7189814,68
SRR2072263,68
SRR4242990,68
SRR8725668,68
SRR8725463,68
SRR8726008,68
SRR8722524,68
SRR3662059,68
SRR11141624,68
SRR8726483,68
SRR11130781,68
SRR5168086,68
SRR3661933,68
SRR3662314,68
ERR600078,68
SRR8725811,68
SRR11152955,68
SRR2072317,68
SRR3661360,68
SRR7184187,68
SRR7189766,68
SRR5168082,68
SRR4242886,68
SRR4242997,68
SRR7184098,68
SRR8726648,68
SRR8725458,68
SRR7172170,68
SRR8722643,68
SRR8725035,68
SRR11152609,68
SRR8722644,68
SRR7176066,68
SRR8725729,68
SRR5168087,68
SRR7176114,68
SRR5168081,68
SRR3663571,68
SRR11130338,68
SRR8722382,68
SRR3661930,68
SRR8725626,68
SRR8721983,68
SRR3661604,68
SRR11130330,68
SRR8726489,68
SRR8722677,68
SRR3663022,68
SRR7190231,68
SRR11141833,68
SRR8722313,68
SRR3661751,68
SRR4242993,68
SRR3663338,68
SRR7189956,68
SRR8722387,68
SRR11130225,68
SRR5168095,68
SRR7183590,68
SRR4242877,68
SRR8721860,68
SRR7190081,68
SRR5168099,68
SRR11130502,68
SRR11130605,68
SRR7190646,68
SRR8722529,68
SRR8721926,68
SRR11130889,68
SRR3661779,68
SRR3661680,68
SRR8722820,68
SRR8722334,68
SRR11141191,68
SRR7183856,68
SRR11141756,68
SRR3661694,68
SRR3663351,68
SRR5168072,68
SRR4242933,68
SRR8725110,68
SRR7176655,68
SRR8725881,68
SRR8722277,68
SRR8726704,68
SRR3661778,68
SRR7172184,68
SRR3662755,68
SRR3661333,68
SRR11130314,68
SRR3661479,68
SRR3661335,68
SRR3663327,68
SRR5168079,68
SRR3662708,68
SRR4242944,68
SRR11130500,68
SRR7190183,68
SRR8722424,68
SRR4242880,68
SRR11152742,68
SRR8722464,68
SRR11141450,68
SRR8726288,68
SRR4242883,68
SRR3663163,68
SRR5168091,68
SRR5168098,68
SRR3661664,68
SRR11130064,68
SRR11130523,68
SRR8726553,68
SRR3660607,68
SRR3663094,68
SRR5168084,68
SRR8726005,68
SRR8722846,68
SRR3663343,68
SRR3661368,68
SRR3661805,68
SRR8726308,68
SRR5168101,68
SRR3663575,68
SRR11152346,68
SRR4242949,68
SRR11141241,68
SRR2072290,68
SRR3662292,68
SRR8726613,68
SRR7183619,68
SRR7190697,68
SRR7190267,68
SRR11152283,68
SRR5330500,68
SRR8722626,68
SRR3663418,68
SRR5168083,68
SRR3661267,68
SRR7183469,68
SRR11130401,68
SRR11152890,68
SRR7183854,68
SRR3663140,68
SRR7183903,68
SRR7189830,68
SRR7175881,68
SRR7189999,68
SRR11141454,68
SRR11130793,68
SRR11141774,68
SRR11152913,68
SRR7184071,68
SRR7189982,68
SRR5168071,68
SRR8726181,68
SRR11152625,68
SRR11140898,68
SRR11152272,68
SRR5168076,68
ERR742645,68
SRR3663103,68
SRR8726049,68
SRR7190496,68
SRR4242871,68
SRR8725719,68
SRR3663363,68
SRR8726708,68
SRR8725876,68
SRR3662009,68
SRR3662840,68
SRR8726307,68
SRR11141120,68
SRR8726318,68
SRR11130132,68
ERR742619,68
SRR3661471,68
SRR3662799,68
SRR11130424,68
SRR8721898,68
SRR7190556,68
SRR11140877,68
SRR11130120,68
SRR8725769,68
SRR8725953,68
SRR8726717,68
SRR7183948,68
SRR3662848,68
SRR7190153,68
SRR11152474,68
SRR11141563,68
SRR4242863,68
SRR5168078,68
SRR3662386,68
SRR8725496,68
SRR4242999,68
SRR11153045,68
SRR3662782,68
SRR11152762,68
SRR5168068,68
SRR11129959,68
SRR11141793,68
SRR3662820,68
SRR4242862,68
SRR3661998,68
SRR11141168,68
SRR11141134,68
SRR8725266,68
SRR7190233,68
SRR7183881,68
SRR8722516,68
SRR2072330,68
SRR8725275,68
SRR8722352,68
SRR5168089,68
SRR8726406,68
SRR11152951,68
SRR3662057,68
SRR4242875,68
SRR3663073,68
SRR11141208,68
SRR8721923,68
SRR8722326,68
SRR4242937,68
SRR5168064,68
SRR4242946,68
SRR7190693,68
SRR3660623,68
SRR8725686,68
SRR8726700,68
SRR8721867,68
SRR8722138,68
SRR11130264,68
SRR5168090,68
SRR4242947,68
ERR326558,68
SRR7184020,68
SRR2072233,68
SRR7175860,68
SRR4242859,68
SRR7176602,68
SRR2072222,68
SRR3662349,68
SRR5168080,68
SRR7176538,68
SRR8726202,68
SRR8726663,68
SRR3663565,68
ERR505858,68
SRR3662245,68
SRR7183864,68
SRR5168088,68
SRR5168097,68
SRR3663413,68
SRR3661950,68
SRR3661378,68
SRR4242881,68
SRR8726351,68
SRR8725274,68
SRR11130175,68
SRR11152307,68
SRR2072213,68
SRR3661218,68
SRR3662466,68
SRR11130377,68
SRR7183540,68
SRR7184075,68
SRR8726306,68
SRR11152658,68
SRR4242874,68
SRR8725428,68
SRR11141686,68
SRR8721960,68
SRR3661881,68
SRR7189488,68
SRR11130065,68
SRR11152744,68
ERR433930,23
SRR11153040,23
SRR8725544,23
SRR11130824,23
ERR433502,23
SRR7190193,23
SRR3662279,23
SRR7183258,23
SRR8726693,23
SRR11130339,23
ERR742660,23
SRR7176365,23
SRR7183780,23
SRR8725874,23
SRR8726299,23
SRR3663159,23
SRR11130843,23
SRR11152594,23
SRR11130057,23
SRR7183834,23
SRR7183422,23
SRR7184179,23
ERR876498,23
SRR11130360,23
SRR7175713,23
SRR8722077,23
SRR7183520,23
SRR11152645,23
SRR11141757,23
SRR3661888,23
SRR7189769,23
SRR11141139,23
SRR8726362,23
ERR505776,23
SRR8725429,23
SRR8722189,23
SRR11130326,23
SRR11141318,23
SRR11130290,23
SRR7190200,23
ERR467039,23
SRR7176005,23
SRR11130100,23
SRR7190346,23
SRR7190031,23
SRR8725299,23
SRR3663563,23
SRR7176160,23
SRR11141281,23
ERR425382,23
SRR11130731,23
SRR3662065,23
SRR3662257,23
ERR425409,23
SRR11130707,23
SRR7176006,23
SRR7176398,23
SRR7190141,23
SRR8726423,23
SRR7183612,23
SRR8722615,23
SRR8722015,23
SRR7176618,20
SRR3662470,20
SRR8726530,20
SRR11152563,20
SRR7183886,20
SRR7183598,20
SRR8726714,20
SRR7176277,20
SRR11130157,20
SRR3663182,20
SRR8726567,20
SRR3663382,20
SRR3662154,20
SRR11140967,20
SRR8726606,20
SRR3663290,20
SRR3662045,20
SRR3662764,20
SRR7176085,20
SRR11152732,20
SRR7184168,20
SRR7176221,20
SRR3662845,20
SRR8721949,20
SRR7183206,20
SRR11152737,114
SRR8725504,114
SRR7190005,114
SRR8722073,114
SRR8725179,114
SRR8725779,114
SRR8726643,114
SRR7183515,114
SRR11130475,114
SRR7190137,114
SRR11130714,114
SRR8722401,114
SRR11130871,114
SRR7184003,114
SRR7176669,114
SRR3660731,114
SRR8725238,114
SRR3663090,114
SRR11141713,114
SRR8725712,114
SRR3661184,114
SRR8721970,114
SRR8725819,114
SRR3663195,114
SRR11130452,114
SRR3661623,114
SRR7175904,114
SRR7176468,114
SRR8726430,114
SRR11152882,114
SRR11130847,114
SRR7183221,114
SRR11152549,114
SRR7189936,114
SRR8725127,114
SRR8725328,114
SRR3662489,114
SRR11130537,114
SRR7189881,114
SRR8722776,114
SRR8721954,114
SRR11141796,114
SRR8725861,114
SRR7176143,114
SRR3662910,114
SRR11152927,114
SRR8725495,114
SRR11130795,114
SRR3662260,114
SRR8726055,114
SRR11130173,114
SRR7190108,114
SRR11129998,114
SRR8725576,114
SRR11130279,114
SRR7175940,114
SRR8725497,114
SRR8726187,114
SRR11140911,114
SRR3661869,114
SRR3662061,114
SRR11130700,114
SRR7183763,114
SRR7172230,114
SRR7183205,114
SRR8725978,114
SRR3663145,114
SRR8725776,114
SRR3661198,114
SRR8725554,114
SRR7189812,114
SRR11130151,114
SRR7190112,114
SRR8725938,114
SRR7190619,114
SRR11130749,114
SRR7190230,114
SRR7172169,114
SRR8726119,114
SRR11130183,114
SRR8725775,114
SRR8725913,114
SRR11152836,114
SRR8726655,114
SRR8726640,114
SRR7176328,114
SRR8722669,114
SRR3661986,114
SRR7175839,114
SRR7183936,114
SRR7190663,114
SRR8726074,114
SRR7176083,114
SRR11130909,114
SRR11152970,114
SRR3662418,114
SRR11141658,114
SRR3662261,114
SRR11141436,114
SRR8725998,114
SRR3662285,114
SRR8725660,114
SRR3662442,114
SRR8722230,114
SRR11130705,114
SRR3662344,114
SRR7190229,114
SRR8725017,114
SRR8726385,114
SRR3660568,114
SRR3660585,114
SRR8726653,114
SRR11141366,114
SRR8725491,114
SRR3661942,114
SRR3661418,114
SRR7183388,114
SRR7190320,114
SRR7176295,114
SRR8726561,114
SRR7190025,114
SRR3660597,114
SRR8725095,114
SRR8725896,114
SRR3662456,114
SRR11141311,114
SRR7176032,114
SRR11130324,114
SRR3662369,114
SRR8725024,114
SRR7176519,114
SRR11129962,114
SRR11130860,114
SRR11141766,114
SRR11141509,114
SRR11141152,114
SRR7176222,114
SRR7190561,114
SRR7190126,114
SRR7190684,114
SRR7190190,114
SRR8722670,114
SRR3661559,114
SRR8726463,114
SRR8725042,114
SRR7183907,114
SRR11130346,114
SRR7175804,114
SRR7190403,114
SRR8726058,114
SRR3663297,114
SRR11141099,114
SRR8725862,114
SRR11152519,114
SRR7189490,114
SRR8721855,114
SRR11152582,114
SRR8726267,114
SRR3661865,114
ERR433548,114
SRR11140936,114
SRR11130610,114
SRR11141821,114
SRR3662290,114
SRR8722546,114
SRR11152523,114
SRR8722795,114
SRR7183916,114
SRR8721888,114
SRR7176126,114
SRR11130340,114
SRR11130331,114
SRR3663186,114
SRR11152257,114
SRR3662243,114
SRR8726194,114
SRR11141049,114
SRR7183610,114
SRR11130861,114
SRR8726689,114
SRR11141719,114
SRR7176060,114
SRR8725076,114
SRR3663059,114
ERR506066,114
SRR7184056,114
SRR8722832,114
SRR8725349,114
SRR11130353,114
SRR11141103,114
SRR8721856,114
SRR8725710,114
SRR8722011,114
SRR11130789,114
SRR8726652,114
SRR8722808,114
SRR7175743,114
SRR8726011,114
SRR8726621,114
SRR7190204,114
SRR11130864,114
SRR11130688,114
SRR11130863,114
SRR8725099,114
SRR11130163,114
SRR7190049,114
ERR425483,114
SRR11141673,114
SRR11152889,114
SRR8725289,114
SRR7175694,114
SRR11130123,114
SRR7190171,114
SRR8726436,114
SRR8726026,114
SRR11130054,114
SRR8722666,114
SRR11140866,114
SRR11141445,114
SRR11152654,114
SRR7183774,114
SRR3663028,114
SRR8725251,114
SRR3662318,114
SRR3660734,114
SRR3661507,114
SRR11130740,114
SRR3662252,114
SRR11130321,114
SRR3661855,114
SRR7189494,114
SRR8722762,114
SRR7190562,114
SRR8726206,114
SRR3662332,114
SRR11141726,114
SRR11152267,114
ERR505866,114
SRR11153057,114
SRR7189971,114
SRR11141074,114
SRR2072278,114
ERR433649,114
SRR3661449,114
SRR11152484,114
SRR7190493,114
SRR8721884,114
SRR8726654,114
SRR7190647,114
SRR7190282,114
SRR3662934,114
SRR2072237,114
SRR7176058,114
SRR7183772,114
SRR8726060,114
SRR3661545,114
SRR7183570,114
SRR7190479,114
SRR7189980,114
SRR8722333,114
SRR11130383,114
SRR3661984,114
SRR2072384,114
SRR3662927,114
SRR7190039,114
SRR7190000,114
SRR11141727,114
SRR3663170,114
SRR8722013,114
SRR7176366,114
SRR8726437,114
SRR3663070,114
SRR11130848,114
SRR3662025,114
SRR11152948,114
SRR8722216,114
SRR7190115,114
SRR7176520,114
SRR8722232,114
SRR7190152,114
SRR3661414,114
SRR8726317,114
SRR7190557,114
SRR8725631,114
SRR7175802,114
SRR7176166,114
SRR3661472,114
SRR8722227,114
SRR8725705,114
SRR11152297,114
SRR7183756,114
SRR7176078,114
SRR7183947,114
SRR11141837,114
SRR8725893,114
SRR7184105,114
SRR7176414,114
SRR7176245,114
SRR3660596,114
SRR7183939,114
SRR8722502,114
SRR7190105,114
SRR8726108,114
SRR11141307,114
SRR8726683,114
SRR7190498,114
SRR8725475,114
SRR8725925,114
SRR7176168,114
SRR3662417,114
SRR11152833,114
SRR11130098,114
SRR3662896,114
SRR11152878,114
SRR8722076,114
SRR8722176,114
SRR8722657,114
SRR3662113,114
ERR600081,114
SRR7172215,114
SRR7183414,114
SRR7183339,114
SRR7176465,114
SRR7189879,114
SRR8726594,114
SRR3661682,114
SRR3661528,114
SRR7183670,114
SRR7184174,114
SRR11141549,114
SRR8725094,114
SRR8726042,114
SRR8726579,114
SRR8722827,114
SRR11141037,114
SRR8726572,114
SRR11130759,114
SRR11130087,114
SRR7190458,114
SRR3663293,114
SRR7189743,114
SRR7189796,114
SRR11130010,114
SRR3662330,114
SRR3660594,114
SRR7190306,114
SRR11141415,114
SRR3662455,114
SRR3662858,114
SRR7176238,114
SRR7183777,114
SRR8726069,114
SRR7189937,114
SRR8726075,114
SRR8722198,114
SRR11130103,114
SRR8725898,114
SRR8726451,114
SRR7176154,114
SRR11152514,114
SRR7175965,114
SRR11130750,114
SRR8725176,114
SRR8725666,114
SRR8726506,114
SRR8725188,114
SRR7190011,114
SRR7189826,114
SRR3663198,114
SRR3663192,114
SRR7183374,114
SRR11141850,114
SRR8725801,114
SRR3662241,114
SRR7189811,114
SRR7183888,114
SRR7190660,114
SRR7190599,114
SRR7176322,114
SRR7175792,114
SRR8722322,114
SRR7176550,114
SRR8726161,114
SRR3660722,114
SRR3661181,114
SRR3661436,114
SRR7176477,114
SRR7190578,114
SRR8726254,114
SRR11152866,114
SRR11141847,114
SRR11130052,114
SRR3662251,114
SRR11152361,114
SRR3661681,114
SRR7189757,114
SRR8726396,114
SRR8722218,114
SRR7189852,114
SRR7190099,114
SRR8725885,114
SRR7183815,114
SRR11130791,114
SRR8722416,114
SRR11152975,114
SRR7189818,114
SRR3662311,114
SRR11152986,114
SRR7176363,114
SRR3662262,114
SRR7190321,114
SRR11152543,22
SRR8726421,22
SRR11140998,22
SRR11130199,163
SRR11152743,163
SRR3661875,163
SRR11141028,163
SRR11141279,163
SRR8722066,163
SRR11141298,163
SRR11152699,163
SRR8725943,163
SRR8726225,163
SRR8725494,163
SRR8722009,163
SRR8726233,163
SRR8725662,163
SRR7175701,163
SRR7183435,163
SRR11130127,163
SRR8726222,163
SRR11140893,163
SRR11130693,163
SRR11141205,163
SRR8722745,163
SRR7175951,163
SRR11140890,163
SRR3661189,163
SRR7176071,163
SRR3663419,163
SRR7176674,163
SRR8726279,163
SRR3663142,163
SRR11152590,163
SRR11141788,163
SRR11152398,163
SRR3662714,163
SRR3663353,163
SRR8726269,163
SRR3661817,163
SRR7183456,163
SRR7190220,163
SRR11140863,163
SRR7175707,163
SRR7175787,163
SRR7172234,163
SRR7190295,163
SRR11130596,163
SRR11152938,163
SRR7176580,163
SRR11130014,163
SRR11140907,163
SRR3661823,163
SRR3662733,163
SRR7190188,163
SRR11141606,163
SRR11130654,163
SRR7190715,163
SRR7184149,163
SRR7176102,163
SRR11141656,163
SRR3662406,163
SRR7183716,163
SRR7176661,163
SRR3661578,163
SRR11130232,163
SRR3663305,163
SRR11130632,163
SRR7183306,163
SRR11140906,163
SRR8726077,163
SRR8725454,163
SRR7176317,163
SRR8722112,163
SRR3663264,163
SRR8722236,163
SRR3662090,163
SRR7183568,163
ERR505850,163
SRR11152659,163
SRR3663027,163
SRR8725671,163
